1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4.1795599999999995,13.98980631382283,14.169785014725212,10.707310339918997,11.600534768944172,11.675975295043242,130.02110156508624,35.909749401078685,36.377366252952775,36.57317086825955,34.233586996561826,83.89777236800198,32.3867752146731,36.915829591404915,19.899682117731594,12.06353773655754,5.283257451048835,4.675008491566254,22.35292825691855,17.20230640892762,17.06559316689439,43.59819979459834,25.741174675173845,27.680051568607592
3.8810200000000004,6.910435326420221,6.910435326420221,6.264472011537843,5.0751307163942165,7.2245460230756855,8.292522391704265,4.718513774122633,9.279678928100976,5.182508298274792,5.046566145332341,7.164839031149438,14.20577299286352,100.27337628085418,28.722381059304407,69.87805956502109,52.999248037617704,33.86023323436091,42.34423277131632,28.651451692905425,24.44935206917207,31.268232921533805,64.57666106488287,50.34432475242663
3.8810200000000004,6.584060627588227,6.584060627588227,4.269122,3.88102,6.883336110660419,4.900209600000001,18.870875686731633,49.67451052809033,5.075418534402335,3.644784000000001,6.6824152000676085,72.8689821089298,5.386110682384755,5.6887075294714196,3.7122800000000007,22.660423420949257,22.361775826731115,28.473816950334445,26.924151036571445,18.83738448987413,17.29070939448858,15.311952512532862,16.603999241035847
5.901500441063485,8.600453614812352,4.240566000000001,10.093730584217042,4.03029,10.093730584217042,24.74254237869336,19.504880663735033,5.582573322301039,4.007138483812717,8.617572356485695,9.499981202900411,33.492594128890424,10.130676751321559,8.646240017684582,5.42118178219444,2.5225951500000003,5.390281485873877,10.160137674806261,20.602415561565444,15.83590553337988,22.87878413170092,22.164524590601783,24.41204084708684
5.496317549924562,6.312973338419408,4.336533790977454,9.962624876459037,6.963552247793764,8.44232887924586,2.883245089890062,7.120839138321181,6.105685738098219,35.97630815495097,15.505935397872577,16.049992081957942,20.606070215127414,25.875338913614073,15.105440662083033,5.171929214170131,5.15861837050709,4.637145304912869,18.033634900891055,12.827155585546299,9.366327456885369,22.74179487751113,8.996008313264653,4.184158081545654
8.24969369941361,12.522573273521182,8.680112501122148,7.547353580235352,9.38142487719349,10.823606234854202,13.869990000707862,3.8934470281513507,8.062806043532818,22.83658240305186,9.41134656131376,19.22205786550973,24.23971799057597,12.983584611163957,5.791193436884806,8.624222223382006,6.875727105441062,6.500754235744872,10.505186409059691,9.85358196761258,1.2126809017084432,9.199584829918312,15.720680159455526,13.982439516762696
14.106015000000001,3.062631000000001,3.062631000000001,3.2018415000000005,2.910765,3.2018415000000005,3.6751572,15.523554420000002,23.38784118,11.293353456938938,8.404701877832743,3.680307610621266,3.31344,3.1753799999999996,2.64615,6.670990765192939,1.8218742750000003,37.579760045103065,18.82182993642366,25.861927205492513,19.18160351216304,20.730391460664254,26.834822650936307,18.83962564164281
3.331876315416317,7.939409735400484,8.721826746253194,9.11827341653743,8.289339469579481,3.1197430000000006,10.46619209550383,5.63922450527924,12.296750529492599,11.405908862768785,36.45856712523321,49.91030387070576,54.53427224507002,32.57343869471119,20.26263944110361,7.691837341789963,5.1883729316413385,15.027309048524755,13.0563044620824,21.532185005910886,17.835727465845842,20.570465486358763,22.41391504218736,29.485745507846342
2.53759,8.79526814128626,9.216878025535179,9.635827026695866,8.759842751541695,11.96444668371378,10.55432176954351,46.17684238416549,15.940857372820798,7.858589351296691,10.214705469099515,9.119060882776132,12.381461174666075,13.562327854542678,8.444613174339128,12.286976959729834,24.663087888073832,21.07939387468572,28.489469784881457,21.06572505057219,56.23639888189941,29.46752119191886,22.03355717258048,38.28304791022644
5.694016635472506,10.123717293414309,7.248713628501206,13.386483786405364,7.895036603596306,8.612382109364168,15.166743626228618,10.095183225486085,23.95333878260213,57.15634879923692,63.554337646560455,47.14674195383248,23.98443644648729,22.213642183284275,23.04720883633388,48.49924331988659,25.166435373435096,22.12212902136254,29.438712212927204,6.233009054702464,17.511041659556554,32.93213786275132,31.63155179129335,2.758056308322438
